"plot_id"	"tree_id"	"plot.area.m2"	"T.yrs"	"d13.cm"	"h.m"
"52"	10010202	36	391.30760448	21.6796	27	26
"53"	10010202	2	391.30760448	21.6796	27.6	23
"54"	10010202	13	391.30760448	21.6796	37.1	26
"55"	10010202	6	391.30760448	21.6796	30.3	-999
"56"	10010202	44	391.30760448	21.6796	34.8	26.1
"57"	10010202	22	391.30760448	21.6796	30.5	26
"58"	10010202	29	391.30760448	21.6796	30.1	25.2
"59"	10010202	39	391.30760448	21.6796	29	26.5
"60"	10010202	32	391.30760448	21.6796	28.6	28
"61"	10010202	38	391.30760448	21.6796	31.1	26
"62"	10010202	41	391.30760448	21.6796	24.3	25
"63"	10010202	19	391.30760448	21.6796	24	24.1
"64"	10010202	18	391.30760448	21.6796	28.8	25
"65"	10010202	24	391.30760448	21.6796	25.5	25
"66"	10010251	3	391.30760448	15.7681	25	-999
"67"	10010251	35	391.30760448	15.7681	25.5	20.1
"68"	10010251	45	391.30760448	15.7681	25.1	20
"69"	10010251	14	391.30760448	15.7681	20.1	18.5
"70"	10010251	33	391.30760448	15.7681	24.1	-999
"71"	10010251	49	391.30760448	15.7681	27	-999
"72"	10010251	11	391.30760448	15.7681	24	-999
"73"	10010251	22	391.30760448	15.7681	30.5	20.5
"74"	10010251	38	391.30760448	15.7681	25.7	-999
"75"	10010251	27	391.30760448	15.7681	27.5	-999
"76"	10010251	12	391.30760448	15.7681	23.3	-999
"77"	10010251	41	391.30760448	15.7681	26.6	19
"78"	10010251	43	391.30760448	15.7681	22.4	17.9
"79"	10010251	29	391.30760448	15.7681	23.8	-999
"80"	10010251	6	391.30760448	15.7681	24.1	19.5
"81"	10010251	9	391.30760448	15.7681	27.6	-999
"82"	10010251	17	391.30760448	15.7681	30.3	21
"83"	10010251	2	391.30760448	15.7681	21.7	18.2
"84"	10010251	48	391.30760448	15.7681	23.7	19
"85"	10010251	40	391.30760448	15.7681	27.6	20.5
"86"	10010251	23	391.30760448	15.7681	24	-999
"87"	10010252	22	391.30760448	9.709	22.1	-999
"88"	10010252	3	391.30760448	9.709	22.6	-999
"89"	10010252	39	391.30760448	9.709	14.5	-999
"90"	10010252	52	391.30760448	9.709	23.1	14
"91"	10010252	18	391.30760448	9.709	22.6	-999
"92"	10010252	31	391.30760448	9.709	19.6	12.5
"93"	10010252	20	391.30760448	9.709	20.8	16.5
"94"	10010252	44	391.30760448	9.709	14.5	12.2
"95"	10010252	35	391.30760448	9.709	19.8	-999
"96"	10010252	37	391.30760448	9.709	15.5	-999
"97"	10010252	38	391.30760448	9.709	24.1	15.2
"98"	10010252	16	391.30760448	9.709	20.6	-999
"99"	10010252	42	391.30760448	9.709	23.4	15.5
"100"	10010252	1	391.30760448	9.709	19.8	-999
"101"	10010252	47	391.30760448	9.709	21.3	-999
"102"	10010252	48	391.30760448	9.709	16.5	-999
"103"	10010252	13	391.30760448	9.709	19.3	-999
"104"	10010252	28	391.30760448	9.709	21.6	-999
"105"	10010252	25	391.30760448	9.709	19.1	13.1
"106"	10010252	49	391.30760448	9.709	14.2	12.2
"107"	10010252	2	391.30760448	9.709	20.1	-999
"108"	10010252	7	391.30760448	9.709	20.1	-999
"109"	10010252	11	391.30760448	9.709	23.6	14.3
"110"	10010252	8	391.30760448	9.709	17.5	11.9
"111"	10010252	10	391.30760448	9.709	18.8	-999
"112"	10010252	5	391.30760448	9.709	18.5	13.4
"113"	10010252	19	391.30760448	9.709	19.3	-999
"114"	10010252	14	391.30760448	9.709	21.6	14.6
"115"	10010252	29	391.30760448	9.709	17.8	-999
"116"	10010252	34	391.30760448	9.709	17.5	-999
"117"	10010252	41	391.30760448	9.709	18.8	-999
"118"	10010252	24	391.30760448	9.709	17.8	-999
"119"	10010262	52	391.30760448	18.7702	26	-999
"120"	10010262	31	391.30760448	18.7702	23.6	-999
"121"	10010262	2	391.30760448	18.7702	26.5	-999
"122"	10010262	37	391.30760448	18.7702	27.9	20.5
"123"	10010262	8	391.30760448	18.7702	23.3	21.8
"124"	10010262	12	391.30760448	18.7702	24.1	19.1
"125"	10010262	21	391.30760448	18.7702	25.3	23.5
"126"	10010262	43	391.30760448	18.7702	31	21.6
"127"	10010262	18	391.30760448	18.7702	26.7	23
"128"	10010262	17	391.30760448	18.7702	30.4	23.5
"129"	10010262	33	391.30760448	18.7702	23.6	-999
"130"	10010262	42	391.30760448	18.7702	37.1	21.5
"131"	10010262	28	391.30760448	18.7702	25	-999
"132"	10010262	7	391.30760448	18.7702	28.3	-999
"133"	10010262	24	391.30760448	18.7702	29.9	21.5
"134"	10010262	26	391.30760448	18.7702	31.7	22.8
"135"	10010262	45	391.30760448	18.7702	29.9	-999
"136"	10010262	9	391.30760448	18.7702	28.4	20.1
"178"	10010282	9	391.30760448	11.6025	20.8	-999
"179"	10010282	36	391.30760448	11.6025	23.8	14.2
"180"	10010282	50	391.30760448	11.6025	20.5	14.8
"181"	10010282	45	391.30760448	11.6025	23.6	-999
"182"	10010282	41	391.30760448	11.6025	23	-999
"183"	10010282	21	391.30760448	11.6025	25.9	16.6
"184"	10010282	47	391.30760448	11.6025	26	17.1
"185"	10010282	3	391.30760448	11.6025	25.5	16.5
"186"	10010282	17	391.30760448	11.6025	18.8	-999
"187"	10010282	27	391.30760448	11.6025	20.8	-999
"188"	10010282	19	391.30760448	11.6025	19.6	14
"189"	10010282	4	391.30760448	11.6025	21.6	17.6
"190"	10010282	8	391.30760448	11.6025	23.8	18.3
"191"	10010282	32	391.30760448	11.6025	20.8	15.4
"192"	10010282	13	391.30760448	11.6025	25.4	17.3
"193"	10010282	2	391.30760448	11.6025	19.5	17.8
"194"	10010282	16	391.30760448	11.6025	22.5	-999
"195"	10010282	30	391.30760448	11.6025	20.5	-999
"196"	10010282	14	391.30760448	11.6025	14.5	15.4
"197"	10010282	28	391.30760448	11.6025	18.8	15.7
"198"	10010282	26	391.30760448	11.6025	14.8	14
"199"	10010282	5	391.30760448	11.6025	22.2	-999
"200"	10010282	51	391.30760448	11.6025	22.1	15.2
"201"	10010282	40	391.30760448	11.6025	22	15.4
"202"	10010282	25	391.30760448	11.6025	22.6	-999
"203"	10010282	22	391.30760448	11.6025	21.2	17.5
"204"	10010282	34	391.30760448	11.6025	18.8	13.7
"205"	10010282	38	391.30760448	11.6025	22	-999
"206"	10010282	44	391.30760448	11.6025	19	-999
"207"	10010283	13	391.30760448	12.6776	24.6	-999
"208"	10010283	4	391.30760448	12.6776	24.6	-999
"209"	10010283	41	391.30760448	12.6776	25.6	18
"210"	10010283	52	391.30760448	12.6776	20.2	16
"211"	10010283	20	391.30760448	12.6776	22.1	-999
"212"	10010283	16	391.30760448	12.6776	26	16.3
"213"	10010283	1	391.30760448	12.6776	26.1	17.3
"214"	10010283	34	391.30760448	12.6776	19.9	-999
"215"	10010283	26	391.30760448	12.6776	23.1	16
"216"	10010283	30	391.30760448	12.6776	24.1	16.8
"217"	10010283	50	391.30760448	12.6776	23.8	-999
"218"	10010283	28	391.30760448	12.6776	20.4	-999
"219"	10010283	8	391.30760448	12.6776	27	16.8
"220"	10010283	35	391.30760448	12.6776	21.7	17.8
"221"	10010283	48	391.30760448	12.6776	21.5	-999
"222"	10010283	5	391.30760448	12.6776	19	16.3
"223"	10010283	38	391.30760448	12.6776	22.3	17.8
"224"	10010283	45	391.30760448	12.6776	18.4	16
"225"	10010283	22	391.30760448	12.6776	27	16.9
"226"	10010331	51	391.30760448	18.7748	26.1	23.6
"227"	10010331	1	391.30760448	18.7748	27.7	-999
"228"	10010331	32	391.30760448	18.7748	27.2	-999
"229"	10010331	39	391.30760448	18.7748	28.9	-999
"230"	10010331	16	391.30760448	18.7748	27	-999
"231"	10010331	43	391.30760448	18.7748	31.4	24.5
"232"	10010331	28	391.30760448	18.7748	27.7	-999
"233"	10010331	20	391.30760448	18.7748	29.4	25
"234"	10010331	36	391.30760448	18.7748	28.3	-999
"235"	10010331	38	391.30760448	18.7748	24.9	23.5
"236"	10010331	14	391.30760448	18.7748	28.2	24.1
"237"	10010331	5	391.30760448	18.7748	33.3	25
"238"	10010331	47	391.30760448	18.7748	27.8	23.1
"239"	10010331	26	391.30760448	18.7748	31.2	26
"240"	10010332	25	391.30760448	11.6239	22.2	-999
"241"	10010332	13	391.30760448	11.6239	18.7	14.2
"242"	10010332	31	391.30760448	11.6239	22.5	-999
"243"	10010332	32	391.30760448	11.6239	22.3	-999
"244"	10010332	2	391.30760448	11.6239	20.8	14.7
"245"	10010332	40	391.30760448	11.6239	22	17.2
"246"	10010332	1	391.30760448	11.6239	21.3	18.4
"247"	10010332	50	391.30760448	11.6239	19	-999
"248"	10010332	42	391.30760448	11.6239	20.3	-999
"249"	10010332	17	391.30760448	11.6239	20	-999
"250"	10010332	6	391.30760448	11.6239	29	16.4
"251"	10010332	44	391.30760448	11.6239	21.1	15.7
"252"	10010332	5	391.30760448	11.6239	22	16
"253"	10010332	35	391.30760448	11.6239	22.5	-999
"254"	10010332	21	391.30760448	11.6239	23.4	17.9
"255"	10010332	26	391.30760448	11.6239	17.5	14
"256"	10010332	48	391.30760448	11.6239	20.7	15.6
"257"	10010332	46	391.30760448	11.6239	18	16.4
"258"	10010332	52	391.30760448	11.6239	19.4	15.7
"259"	10010332	39	391.30760448	11.6239	23	-999
"260"	10010332	11	391.30760448	11.6239	26.4	17.1
"261"	10010332	9	391.30760448	11.6239	23.5	14.7
"262"	10010332	43	391.30760448	11.6239	25.3	19
"263"	10010332	10	391.30760448	11.6239	16.1	16.4
"264"	10010332	28	391.30760448	11.6239	23.4	-999
"265"	10010332	29	391.30760448	11.6239	21	-999
"266"	10010332	8	391.30760448	11.6239	19.8	15.3
"267"	10010332	33	391.30760448	11.6239	23	-999
"268"	10010332	19	391.30760448	11.6239	16.3	16.9
"269"	10010332	49	391.30760448	11.6239	23.2	-999
"270"	10010362	36	391.30760448	18.7728	30.5	-999
"271"	10010362	10	391.30760448	18.7728	30	-999
"272"	10010362	46	391.30760448	18.7728	30.5	-999
"273"	10010362	26	391.30760448	18.7728	30.5	-999
"274"	10010362	21	391.30760448	18.7728	24.9	-999
"275"	10010362	2	391.30760448	18.7728	30.5	23
"276"	10010362	35	391.30760448	18.7728	36.4	26
"277"	10010362	52	391.30760448	18.7728	28.2	-999
"278"	10010362	16	391.30760448	18.7728	30	-999
"279"	10010362	23	391.30760448	18.7728	26	25.6
"280"	10010362	12	391.30760448	18.7728	31.5	-999
"281"	10010362	20	391.30760448	18.7728	32.1	24.5
"282"	10010362	30	391.30760448	18.7728	32.1	24.4
"283"	10010362	44	391.30760448	18.7728	28.9	24.5
"284"	10010362	48	391.30760448	18.7728	32	-999
"285"	10010362	49	391.30760448	18.7728	17.8	20.5
"286"	10010362	13	391.30760448	18.7728	24.4	24
"287"	10010362	4	391.30760448	18.7728	30.4	-999
"288"	10010362	41	391.30760448	18.7728	35.4	23.1
"289"	10010402	17	391.30760448	15.9449	28.6	23.1
"290"	10010402	6	391.30760448	15.9449	26.5	-999
"291"	10010402	50	391.30760448	15.9449	25.6	-999
"292"	10010402	42	391.30760448	15.9449	26	20
"293"	10010402	15	391.30760448	15.9449	26.5	-999
"294"	10010402	48	391.30760448	15.9449	20	19.9
"295"	10010402	12	391.30760448	15.9449	27.5	20.2
"296"	10010402	44	391.30760448	15.9449	28	21.5
"297"	10010402	32	391.30760448	15.9449	30.8	22.9
"298"	10010402	30	391.30760448	15.9449	21.3	-999
"299"	10010402	35	391.30760448	15.9449	25.7	22
"300"	10010402	40	391.30760448	15.9449	20	-999
"301"	10010402	24	391.30760448	15.9449	21.8	20.5
"302"	10010402	37	391.30760448	15.9449	31.7	23
"303"	10010402	34	391.30760448	15.9449	23.5	23
"434"	10010571	30	391.30760448	15.6878	33.8	25.9
"435"	10010571	37	391.30760448	15.6878	35	26.1
"436"	10010571	12	391.30760448	15.6878	32.6	-999
"437"	10010571	34	391.30760448	15.6878	32.7	-999
"438"	10010571	26	391.30760448	15.6878	30.2	25
"439"	10010571	44	391.30760448	15.6878	22.4	23.7
"440"	10010571	35	391.30760448	15.6878	33.4	-999
"441"	10010571	23	391.30760448	15.6878	35.1	25.5
"442"	10010571	41	391.30760448	15.6878	25	24
"443"	10010571	14	391.30760448	15.6878	29	24.1
"444"	10010571	9	391.30760448	15.6878	31	24.1
"445"	10010571	19	391.30760448	15.6878	36.8	27.1
"446"	10010571	45	391.30760448	15.6878	26	23.8
"447"	10010571	2	391.30760448	15.6878	32	24.4
"448"	10010571	8	391.30760448	15.6878	28.8	24.5
"449"	10010571	5	391.30760448	15.6878	29	-999
"450"	10010572	17	391.30760448	18.6958	37	-999
"451"	10010572	9	391.30760448	18.6958	35.6	-999
"452"	10010572	42	391.30760448	18.6958	37.8	29
"453"	10010572	43	391.30760448	18.6958	39.8	27
"454"	10010572	16	391.30760448	18.6958	35.5	23.2
"455"	10010572	23	391.30760448	18.6958	38.1	26.6
"456"	10010572	51	391.30760448	18.6958	29.3	26.8
"457"	10010572	29	391.30760448	18.6958	29.3	-999
"458"	10010572	35	391.30760448	18.6958	31	26
"459"	10010572	45	391.30760448	18.6958	24.8	27
"460"	10010572	20	391.30760448	18.6958	33.4	-999
"461"	10010572	52	391.30760448	18.6958	32.7	-999
"462"	10010572	46	391.30760448	18.6958	32.7	30
"463"	10010572	27	391.30760448	18.6958	30	26
"464"	10010572	47	391.30760448	18.6958	30.7	-999
"465"	10010572	38	391.30760448	18.6958	41.6	30
"466"	10010572	21	391.30760448	18.6958	33	27.5
"467"	10010572	30	391.30760448	18.6958	29.5	-999
"500"	10020711	21	391.30760448	8.7248	22.1	12.8
"501"	10020711	10	391.30760448	8.7248	21.3	-999
"502"	10020711	36	391.30760448	8.7248	18.8	-999
"503"	10020711	4	391.30760448	8.7248	20.3	-999
"504"	10020711	18	391.30760448	8.7248	21.3	-999
"505"	10020711	13	391.30760448	8.7248	20.3	-999
"506"	10020711	31	391.30760448	8.7248	18.8	-999
"507"	10020711	22	391.30760448	8.7248	21.6	12.2
"508"	10020711	27	391.30760448	8.7248	20.3	-999
"509"	10020711	17	391.30760448	8.7248	22.1	15.8
"510"	10020711	16	391.30760448	8.7248	22.1	14
"511"	10020711	8	391.30760448	8.7248	18.8	12.2
"512"	10020711	34	391.30760448	8.7248	20.1	-999
"513"	10020711	50	391.30760448	8.7248	21.6	-999
"514"	10020711	5	391.30760448	8.7248	21.3	-999
"515"	10020711	25	391.30760448	8.7248	20.3	-999
"516"	10020711	38	391.30760448	8.7248	17.8	-999
"517"	10020711	48	391.30760448	8.7248	17.3	-999
"518"	10020711	39	391.30760448	8.7248	17.3	-999
"519"	10020711	12	391.30760448	8.7248	17	11.9
"520"	10020711	45	391.30760448	8.7248	15.7	12.5
"521"	10020711	30	391.30760448	8.7248	15.5	-999
"522"	10020711	40	391.30760448	8.7248	19.3	-999
"523"	10020711	2	391.30760448	8.7248	19.1	-999
"524"	10020711	44	391.30760448	8.7248	20.3	-999
"525"	10020711	43	391.30760448	8.7248	18.8	-999
"526"	10020711	1	391.30760448	8.7248	17.8	12.2
"527"	10020711	47	391.30760448	8.7248	15	9.8
"528"	10020711	26	391.30760448	8.7248	14.4	10.4
"529"	10020711	52	391.30760448	8.7248	20.3	-999
"530"	10020711	37	391.30760448	8.7248	20.1	-999
"531"	10020721	5	391.30760448	18.807	33	-999
"532"	10020721	38	391.30760448	18.807	33.2	25
"533"	10020721	4	391.30760448	18.807	30.1	22
"534"	10020721	19	391.30760448	18.807	29.2	24
"535"	10020721	25	391.30760448	18.807	27.6	24.2
"536"	10020721	32	391.30760448	18.807	36.5	26
"537"	10020721	49	391.30760448	18.807	38.2	-999
"538"	10020721	2	391.30760448	18.807	28.5	23.5
"539"	10020721	14	391.30760448	18.807	28.5	-999
"540"	10020721	10	391.30760448	18.807	29	-999
"541"	10020721	52	391.30760448	18.807	23	-999
"542"	10020721	29	391.30760448	18.807	26.6	25
"543"	10020721	16	391.30760448	18.807	26.2	-999
"544"	10020721	43	391.30760448	18.807	27	-999
"545"	10020721	30	391.30760448	18.807	38.8	26
"546"	10020721	35	391.30760448	18.807	25.5	23
"547"	10020731	43	391.30760448	12.6684	26.1	18.6
"548"	10020731	9	391.30760448	12.6684	23.4	-999
"549"	10020731	33	391.30760448	12.6684	25.4	-999
"550"	10020731	5	391.30760448	12.6684	23.7	17.9
"551"	10020731	3	391.30760448	12.6684	24	17.6
"552"	10020731	30	391.30760448	12.6684	26.2	-999
"553"	10020731	42	391.30760448	12.6684	27.5	18.8
"554"	10020731	38	391.30760448	12.6684	31.8	22.4
"555"	10020731	51	391.30760448	12.6684	27.3	19.9
"556"	10020731	28	391.30760448	12.6684	22.8	-999
"557"	10020731	47	391.30760448	12.6684	23	-999
"558"	10020731	1	391.30760448	12.6684	22.9	-999
"559"	10020731	8	391.30760448	12.6684	22.9	-999
"560"	10020731	16	391.30760448	12.6684	25	-999
"561"	10020731	32	391.30760448	12.6684	22.8	17.9
"562"	10020731	34	391.30760448	12.6684	25.4	-999
"563"	10020731	14	391.30760448	12.6684	25.2	-999
"564"	10020731	50	391.30760448	12.6684	20.5	14.9
"565"	10020731	26	391.30760448	12.6684	23.2	-999
"566"	10020731	22	391.30760448	12.6684	23.1	-999
"567"	10020731	13	391.30760448	12.6684	21.7	16.1
"568"	10020731	44	391.30760448	12.6684	25.7	-999
"569"	10020731	6	391.30760448	12.6684	25.5	19.7
"570"	10020741	28	391.30760448	18.8042	32	-999
"571"	10020741	13	391.30760448	18.8042	32.2	-999
"572"	10020741	39	391.30760448	18.8042	33.9	26
"573"	10020741	50	391.30760448	18.8042	32.9	25
"574"	10020741	9	391.30760448	18.8042	31.9	26
"575"	10020741	17	391.30760448	18.8042	29.8	24
"576"	10020741	20	391.30760448	18.8042	31.6	-999
"577"	10020741	27	391.30760448	18.8042	34.8	24
"578"	10020741	2	391.30760448	18.8042	31.5	-999
"579"	10020741	22	391.30760448	18.8042	29.8	25
"580"	10020741	52	391.30760448	18.8042	29.3	-999
"581"	10020741	41	391.30760448	18.8042	38.3	25.5
"582"	10020741	6	391.30760448	18.8042	25.9	25
"583"	10020741	48	391.30760448	18.8042	25	-999
"645"	10020791	37	391.30760448	8.4438	18.8	-999
"646"	10020791	47	391.30760448	8.4438	18.3	-999
"647"	10020791	41	391.30760448	8.4438	16	11.6
"648"	10020791	44	391.30760448	8.4438	18.5	12.2
"649"	10020791	22	391.30760448	8.4438	18.3	12.2
"650"	10020791	17	391.30760448	8.4438	17.8	-999
"651"	10020791	10	391.30760448	8.4438	16.3	-999
"652"	10020791	35	391.30760448	8.4438	19.1	-999
"653"	10020791	24	391.30760448	8.4438	16.5	-999
"654"	10020791	29	391.30760448	8.4438	16.5	-999
"655"	10020791	45	391.30760448	8.4438	16.5	-999
"656"	10020791	40	391.30760448	8.4438	19.3	-999
"657"	10020791	39	391.30760448	8.4438	19.1	13.1
"658"	10020791	2	391.30760448	8.4438	19.1	-999
"659"	10020791	38	391.30760448	8.4438	12.8	-999
"660"	10020791	19	391.30760448	8.4438	18.3	-999
"661"	10020791	27	391.30760448	8.4438	18.3	-999
"662"	10020791	3	391.30760448	8.4438	14.5	11.6
"663"	10020791	21	391.30760448	8.4438	20.1	-999
"664"	10020791	50	391.30760448	8.4438	17	-999
"665"	10020791	25	391.30760448	8.4438	17	-999
"666"	10020791	33	391.30760448	8.4438	20.3	-999
"667"	10020791	8	391.30760448	8.4438	21.6	13.7
"668"	10020791	14	391.30760448	8.4438	19.6	-999
"669"	10020791	46	391.30760448	8.4438	21.1	11.6
"670"	10020791	1	391.30760448	8.4438	15.5	13.1
"671"	10020791	18	391.30760448	8.4438	21.1	11.6
"672"	10020791	13	391.30760448	8.4438	20.6	13.1
"686"	10020841	31	391.30760448	10.66	19.3	-999
"687"	10020841	33	391.30760448	10.66	16.8	-999
"688"	10020841	25	391.30760448	10.66	16.5	12.5
"689"	10020841	30	391.30760448	10.66	16.3	12.2
"690"	10020841	39	391.30760448	10.66	19.3	-999
"691"	10020841	17	391.30760448	10.66	16.5	-999
"692"	10020841	51	391.30760448	10.66	17.8	-999
"693"	10020841	42	391.30760448	10.66	17.5	-999
"694"	10020841	23	391.30760448	10.66	16.8	-999
"695"	10020841	32	391.30760448	10.66	21.3	13.4
"696"	10020841	44	391.30760448	10.66	20.3	-999
"697"	10020841	28	391.30760448	10.66	20.1	-999
"698"	10020841	20	391.30760448	10.66	19.8	-999
"699"	10020841	9	391.30760448	10.66	16.3	-999
"700"	10020841	50	391.30760448	10.66	19.1	13.4
"701"	10020841	36	391.30760448	10.66	18.8	11.9
"702"	10020841	3	391.30760448	10.66	18.8	-999
"703"	10020841	46	391.30760448	10.66	18.8	-999
"704"	10020841	47	391.30760448	10.66	18.8	-999
"705"	10020841	4	391.30760448	10.66	15.2	10.4
"706"	10020841	13	391.30760448	10.66	21.8	13.7
"707"	10020841	19	391.30760448	10.66	21.3	12.5
"708"	10020841	12	391.30760448	10.66	19.8	-999
"709"	10020841	5	391.30760448	10.66	15.5	-999
"710"	10020841	8	391.30760448	10.66	16.3	-999
"711"	10020841	2	391.30760448	10.66	19.8	13.7
"712"	10020841	15	391.30760448	10.66	15.5	-999
"713"	10020841	49	391.30760448	10.66	23.6	15.2
"714"	10020841	21	391.30760448	10.66	16	-999
"715"	10020851	38	391.30760448	8.4442	19.6	-999
"716"	10020851	23	391.30760448	8.4442	19.8	-999
"717"	10020851	16	391.30760448	8.4442	17.3	-999
"718"	10020851	7	391.30760448	8.4442	19.6	-999
"719"	10020851	1	391.30760448	8.4442	21.6	13.1
"720"	10020851	49	391.30760448	8.4442	21.3	-999
"721"	10020851	29	391.30760448	8.4442	21.3	14.9
"722"	10020851	33	391.30760448	8.4442	20.8	-999
"723"	10020851	3	391.30760448	8.4442	20.6	-999
"724"	10020851	19	391.30760448	8.4442	18.3	-999
"725"	10020851	44	391.30760448	8.4442	18.3	-999
"726"	10020851	24	391.30760448	8.4442	17.5	-999
"727"	10020851	39	391.30760448	8.4442	17.3	-999
"728"	10020851	46	391.30760448	8.4442	17.3	-999
"729"	10020851	48	391.30760448	8.4442	16.5	11.3
"730"	10020851	12	391.30760448	8.4442	16.3	12.5
"731"	10020851	42	391.30760448	8.4442	21.6	11.3
"732"	10020851	35	391.30760448	8.4442	16	11.3
"733"	10020851	43	391.30760448	8.4442	16	-999
"734"	10020851	27	391.30760448	8.4442	15.2	-999
"735"	10020851	5	391.30760448	8.4442	14.2	9.4
"736"	10020851	37	391.30760448	8.4442	18.5	-999
"737"	10020851	52	391.30760448	8.4442	19.3	-999
"738"	10020851	31	391.30760448	8.4442	18.3	-999
"739"	10020851	14	391.30760448	8.4442	19.1	12.2
"740"	10020851	50	391.30760448	8.4442	16.3	-999
"741"	10020851	10	391.30760448	8.4442	22.1	12.2
"742"	10020851	6	391.30760448	8.4442	19.3	-999
"743"	10020851	30	391.30760448	8.4442	19.1	-999
"744"	10020851	2	391.30760448	8.4442	18.5	10.7
"745"	10020851	21	391.30760448	8.4442	19.1	-999
"746"	10020851	18	391.30760448	8.4442	19.1	-999
"747"	10020861	5	391.30760448	21.8112	26.7	-999
"748"	10020861	32	391.30760448	21.8112	35	24.5
"749"	10020861	49	391.30760448	21.8112	33.4	-999
"750"	10020861	42	391.30760448	21.8112	42.8	29
"751"	10020861	48	391.30760448	21.8112	35	-999
"752"	10020861	18	391.30760448	21.8112	31.7	28.4
"753"	10020861	52	391.30760448	21.8112	32.8	-999
"754"	10020861	3	391.30760448	21.8112	37.1	27
"755"	10020861	28	391.30760448	21.8112	33.6	25
"756"	10020861	1	391.30760448	21.8112	32	-999
"757"	10020861	45	391.30760448	21.8112	31.4	-999
"758"	10020861	12	391.30760448	21.8112	34	27.5
"759"	10020861	8	391.30760448	21.8112	31.8	26
"760"	10020861	38	391.30760448	21.8112	27.5	27
"761"	10020861	22	391.30760448	21.8112	27.4	-999
"762"	10020861	30	391.30760448	21.8112	32.7	26
"815"	10030151	15	391.30760448	7.4389	12.4	-999
"816"	10030151	33	391.30760448	7.4389	11.2	-999
"817"	10030151	32	391.30760448	7.4389	12.7	-999
"818"	10030151	27	391.30760448	7.4389	14.5	-999
"819"	10030151	35	391.30760448	7.4389	14.5	-999
"820"	10030151	8	391.30760448	7.4389	12.7	-999
"821"	10030151	51	391.30760448	7.4389	10.9	-999
"822"	10030151	39	391.30760448	7.4389	10.2	-999
"823"	10030151	5	391.30760448	7.4389	11.2	-999
"824"	10030151	30	391.30760448	7.4389	10.9	10.1
"825"	10030151	29	391.30760448	7.4389	6.1	-999
"826"	10030151	46	391.30760448	7.4389	6.1	5.5
"827"	10030151	2	391.30760448	7.4389	5.3	-999
"828"	10030151	10	391.30760448	7.4389	14.7	9.1
"829"	10030151	26	391.30760448	7.4389	14.7	-999
"830"	10030151	42	391.30760448	7.4389	13	-999
"831"	10030151	13	391.30760448	7.4389	11.2	-999
"832"	10030151	19	391.30760448	7.4389	20.6	12.5
"833"	10030151	52	391.30760448	7.4389	19.8	11
"834"	10030151	12	391.30760448	7.4389	12.4	-999
"835"	10030151	21	391.30760448	7.4389	12.2	-999
"836"	10030151	40	391.30760448	7.4389	9.4	-999
"837"	10030151	1	391.30760448	7.4389	7.1	-999
"838"	10030151	34	391.30760448	7.4389	14	-999
"839"	10030151	31	391.30760448	7.4389	13.7	-999
"840"	10030151	45	391.30760448	7.4389	13.7	-999
"841"	10030151	20	391.30760448	7.4389	13.2	-999
"842"	10030151	11	391.30760448	7.4389	13.2	8.8
"843"	10030151	36	391.30760448	7.4389	11.2	-999
"844"	10030151	43	391.30760448	7.4389	17.5	8.8
"845"	10030151	37	391.30760448	7.4389	16	10.7
"846"	10030151	24	391.30760448	7.4389	14.5	-999
"847"	10030151	50	391.30760448	7.4389	19.3	12.2
"848"	10030151	9	391.30760448	7.4389	15.2	-999
"849"	10030151	14	391.30760448	7.4389	15.2	-999
"850"	10030151	17	391.30760448	7.4389	15.7	11.6
"851"	10030151	41	391.30760448	7.4389	15.2	-999
"852"	10030151	22	391.30760448	7.4389	11.4	-999
"853"	10030151	6	391.30760448	7.4389	14	-999
"854"	10030151	23	391.30760448	7.4389	15	-999
"855"	10030151	28	391.30760448	7.4389	11.4	-999
"856"	10030151	16	391.30760448	7.4389	14	-999
"857"	10030151	4	391.30760448	7.4389	14	-999
"858"	10030151	18	391.30760448	7.4389	14	-999
"859"	10030151	44	391.30760448	7.4389	14	-999
"860"	10030151	47	391.30760448	7.4389	14	-999
"861"	10030151	38	391.30760448	7.4389	11.9	-999
"862"	10030151	3	391.30760448	7.4389	11.9	-999
"863"	10030151	7	391.30760448	7.4389	11.6	-999
"864"	10030151	48	391.30760448	7.4389	11.9	-999
"865"	10030151	25	391.30760448	7.4389	11.9	-999
"866"	10030161	40	391.30760448	6.4306	15.7	-999
"867"	10030161	47	391.30760448	6.4306	15.2	-999
"868"	10030161	5	391.30760448	6.4306	15.7	-999
"869"	10030161	42	391.30760448	6.4306	9.4	-999
"870"	10030161	16	391.30760448	6.4306	7.6	-999
"871"	10030161	13	391.30760448	6.4306	13.2	-999
"872"	10030161	8	391.30760448	6.4306	10.2	-999
"873"	10030161	48	391.30760448	6.4306	9.4	-999
"874"	10030161	29	391.30760448	6.4306	15.7	14.3
"875"	10030161	6	391.30760448	6.4306	15.2	-999
"876"	10030161	14	391.30760448	6.4306	13.2	-999
"877"	10030161	4	391.30760448	6.4306	13	10.1
"878"	10030161	25	391.30760448	6.4306	15.2	-999
"879"	10030161	7	391.30760448	6.4306	16.8	11.9
"880"	10030161	10	391.30760448	6.4306	16.8	-999
"881"	10030161	38	391.30760448	6.4306	16.3	-999
"882"	10030161	39	391.30760448	6.4306	16	-999
"883"	10030161	22	391.30760448	6.4306	14	-999
